data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
KEN001107,KEN,KEN001107,1107,2021-06-14,2021,1,Battles,Non-state actor overtakes territory,Al Shabaab,,6,Al Shabaab,,1,66,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.1555135199046775,39.55178125254326,1,Media,National,"Non-state actor overtakes territory reported in Mombasa, Coast region.",0,2021-06-14T15:51:23.486983
KEN001108,KEN,KEN001108,1108,2024-08-27,2024,1,Violence against civilians,Abduction/forced disappearance,Civilians (Kenya),,1,Unidentified Armed Group (Kenya),,3,78,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.449536204589617,39.789274088470435,1,NGO,Subnational,"Abduction/forced disappearance reported in Mombasa, Coast region.",9,2024-08-27T15:51:23.486983
KEN001109,KEN,KEN001109,1109,2023-07-18,2023,1,Explosions/Remote violence,Suicide bomb,Ethnic Militia (Kenya),,3,Pastoralist Militia (Kenya),,2,62,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.521004792638254,38.038748908729204,1,NGO,International,"Suicide bomb reported in Isiolo, Eastern region.",3,2023-07-18T15:51:23.486983
KEN001110,KEN,KEN001110,1110,2023-10-25,2023,1,Strategic developments,Looting/property destruction,Al Shabaab,,3,Police Forces of Kenya,,3,40,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.6710868235132983,39.801503326398674,1,NGO,Subnational,"Looting/property destruction reported in Mombasa, Coast region.",1,2023-10-25T15:51:23.486983
KEN001111,KEN,KEN001111,1111,2022-12-21,2022,1,Violence against civilians,Abduction/forced disappearance,Civilians (Kenya),,5,,,7,54,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,2.9499668970457282,36.05164979598874,1,NGO,National,"Abduction/forced disappearance reported in Lodwar, Rift Valley region.",0,2022-12-21T15:51:23.486983
KEN001112,KEN,KEN001112,1112,2022-01-20,2022,1,Battles,Armed clash,Protesters (Kenya),,1,Civilians (Kenya),,6,69,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,2.192944409062715,39.77502903424702,1,Media,National,"Armed clash reported in Wajir, North Eastern region.",1,2022-01-20T15:51:23.486983
KEN001113,KEN,KEN001113,1113,2022-03-06,2022,1,Violence against civilians,Attack,Al Shabaab,,2,Unidentified Armed Group (Kenya),,4,74,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.34047802625844015,39.67110312974296,1,NGO,International,"Attack reported in Garissa, North Eastern region.",1,2022-03-06T15:51:23.486983
KEN001114,KEN,KEN001114,1114,2022-11-21,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Pastoralist Militia (Kenya),,3,Ethnic Militia (Kenya),,2,41,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.5803893011954354,37.14172619687182,1,NGO,National,"Remote explosive/landmine/IED reported in Isiolo, Eastern region.",0,2022-11-21T15:51:23.486983
KEN001115,KEN,KEN001115,1115,2025-06-12,2025,1,Violence against civilians,Attack,Pastoralist Militia (Kenya),,7,Civilians (Kenya),,5,12,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.370141507833053,37.877745099685846,1,NGO,National,"Attack reported in Marsabit, Eastern region.",0,2025-06-12T15:51:23.486983
KEN001116,KEN,KEN001116,1116,2022-12-27,2022,1,Violence against civilians,Sexual violence,Political Militia (Kenya),,2,,,0,16,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.4058848614695458,34.845590715443095,1,International Organization,Subnational,"Sexual violence reported in Kapenguria, Rift Valley region.",2,2022-12-27T15:51:23.486983
KEN001117,KEN,KEN001117,1117,2023-11-28,2023,1,Explosions/Remote violence,Suicide bomb,Civilians (Kenya),,4,Ethnic Militia (Kenya),,2,26,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.2965612476224162,34.8892758133333,1,Media,National,"Suicide bomb reported in Kapenguria, Rift Valley region.",1,2023-11-28T15:51:23.486983
KEN001118,KEN,KEN001118,1118,2025-07-23,2025,1,Strategic developments,Non-violent transfer of territory,Pastoralist Militia (Kenya),,4,Ethnic Militia (Kenya),,5,74,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.8016074385553227,39.314282206652926,1,International Organization,National,"Non-violent transfer of territory reported in Garissa, North Eastern region.",0,2025-07-23T15:51:23.486983
KEN001119,KEN,KEN001119,1119,2025-09-15,2025,1,Violence against civilians,Attack,Civilians (Kenya),,2,,,6,31,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-0.9359859744929969,37.195243910565395,1,Media,National,"Attack reported in Kiambu, Central region.",2,2025-09-15T15:51:23.486983
KEN001120,KEN,KEN001120,1120,2024-12-26,2024,1,Riots,Mob violence,Protesters (Kenya),,6,,,0,30,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.278480763873218,40.430857913336126,1,Media,National,"Mob violence reported in Lamu, Coast region.",0,2024-12-26T15:51:23.486983
KEN001121,KEN,KEN001121,1121,2022-10-22,2022,1,Explosions/Remote violence,Air/drone strike,Protesters (Kenya),,2,,,7,73,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.18960295068045696,40.13202661830811,1,International Organization,Subnational,"Air/drone strike reported in Garissa, North Eastern region.",0,2022-10-22T15:51:23.486983
KEN001122,KEN,KEN001122,1122,2024-04-19,2024,1,Explosions/Remote violence,Shelling/artillery/missile attack,Al Shabaab,,1,,,1,61,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,2.904199499382994,35.55205170480814,1,Government,International,"Shelling/artillery/missile attack reported in Lodwar, Rift Valley region.",0,2024-04-19T15:51:23.486983
KEN001123,KEN,KEN001123,1123,2024-04-23,2024,1,Protests,Excessive force against protesters,Military Forces of Kenya,,5,Military Forces of Kenya,,6,62,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.173990926699524,35.14728095538206,1,Government,International,"Excessive force against protesters reported in Kapenguria, Rift Valley region.",0,2024-04-23T15:51:23.486983
KEN001124,KEN,KEN001124,1124,2025-11-04,2025,1,Riots,Violent demonstration,Ethnic Militia (Kenya),,5,,,5,70,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.6166731250359616,39.89329970191422,1,NGO,International,"Violent demonstration reported in Garissa, North Eastern region.",0,2025-11-04T15:51:23.486983
KEN001125,KEN,KEN001125,1125,2023-12-27,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Al Shabaab,,6,Rioters (Kenya),,3,18,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.7683708068918693,40.478697588000195,1,Government,National,"Shelling/artillery/missile attack reported in Wajir, North Eastern region.",1,2023-12-27T15:51:23.486983
KEN001126,KEN,KEN001126,1126,2023-04-02,2023,1,Violence against civilians,Attack,Political Militia (Kenya),,1,Police Forces of Kenya,,2,52,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.5634292847282769,39.42423586420539,1,Government,International,"Attack reported in Garissa, North Eastern region.",1,2023-04-02T15:51:23.486983
KEN001127,KEN,KEN001127,1127,2024-04-15,2024,1,Protests,Excessive force against protesters,Political Militia (Kenya),,6,,,2,38,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.3431277064418488,36.493839262674214,1,Media,International,"Excessive force against protesters reported in Kiambu, Central region.",0,2024-04-15T15:51:23.486983
KEN001128,KEN,KEN001128,1128,2021-10-02,2021,1,Battles,Armed clash,Al Shabaab,,5,Police Forces of Kenya,,0,69,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,1.9131761552426898,38.39364577060894,1,Government,Subnational,"Armed clash reported in Marsabit, Eastern region.",0,2021-10-02T15:51:23.486983
KEN001129,KEN,KEN001129,1129,2026-01-20,2026,1,Violence against civilians,Sexual violence,Al Shabaab,,2,Protesters (Kenya),,2,78,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.247595430089062,35.269656535832404,1,NGO,International,"Sexual violence reported in Lodwar, Rift Valley region.",5,2026-01-20T15:51:23.486983
KEN001130,KEN,KEN001130,1130,2025-09-12,2025,1,Protests,Protest with intervention,Ethnic Militia (Kenya),,6,Civilians (Kenya),,0,61,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.3435479092570649,37.26876385963466,1,NGO,International,"Protest with intervention reported in Isiolo, Eastern region.",0,2025-09-12T15:51:23.486983
KEN001131,KEN,KEN001131,1131,2022-03-03,2022,1,Protests,Peaceful protest,Military Forces of Kenya,,5,Protesters (Kenya),,4,78,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.809915406365941,42.2415764767182,1,Media,International,"Peaceful protest reported in Mandera, North Eastern region.",0,2022-03-03T15:51:23.486983
KEN001132,KEN,KEN001132,1132,2021-04-16,2021,1,Riots,Violent demonstration,Al Shabaab,,5,Rioters (Kenya),,2,59,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,2.918164309608843,35.456163938633956,1,Government,Subnational,"Violent demonstration reported in Lodwar, Rift Valley region.",0,2021-04-16T15:51:23.486983
KEN001133,KEN,KEN001133,1133,2026-01-21,2026,1,Strategic developments,Looting/property destruction,Military Forces of Kenya,,7,Al Shabaab,,1,43,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.4189610283068363,35.50918267213552,1,Government,National,"Looting/property destruction reported in Kapenguria, Rift Valley region.",0,2026-01-21T15:51:23.486983
KEN001134,KEN,KEN001134,1134,2025-08-27,2025,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,4,Pastoralist Militia (Kenya),,0,26,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,2.2025141647460966,39.9709447548454,1,Media,Subnational,"Attack reported in Wajir, North Eastern region.",0,2025-08-27T15:51:23.486983
KEN001135,KEN,KEN001135,1135,2021-06-07,2021,1,Battles,Government regains territory,Rioters (Kenya),,5,,,1,40,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.211872299327532,35.9931977982794,1,International Organization,National,"Government regains territory reported in Lodwar, Rift Valley region.",1,2021-06-07T15:51:23.486983
KEN001136,KEN,KEN001136,1136,2022-08-22,2022,1,Riots,Violent demonstration,Political Militia (Kenya),,6,Military Forces of Kenya,,5,53,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.7749920906763472,40.12252376716011,1,Media,International,"Violent demonstration reported in Garissa, North Eastern region.",0,2022-08-22T15:51:23.486983
KEN001137,KEN,KEN001137,1137,2023-09-21,2023,1,Violence against civilians,Abduction/forced disappearance,Al Shabaab,,6,Civilians (Kenya),,2,37,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.2706024228183241,39.932797241321616,1,NGO,Subnational,"Abduction/forced disappearance reported in Wajir, North Eastern region.",0,2023-09-21T15:51:23.486983
KEN001138,KEN,KEN001138,1138,2023-03-29,2023,1,Explosions/Remote violence,Suicide bomb,Civilians (Kenya),,7,Ethnic Militia (Kenya),,0,10,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.0992227581959835,38.34390082349637,1,NGO,National,"Suicide bomb reported in Marsabit, Eastern region.",4,2023-03-29T15:51:23.486983
KEN001139,KEN,KEN001139,1139,2024-02-25,2024,1,Riots,Mob violence,Rioters (Kenya),,7,Unidentified Armed Group (Kenya),,2,27,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.0806583455146721,37.49297708952429,1,Government,National,"Mob violence reported in Isiolo, Eastern region.",0,2024-02-25T15:51:23.486983
KEN001140,KEN,KEN001140,1140,2022-10-25,2022,1,Strategic developments,Looting/property destruction,Protesters (Kenya),,3,Pastoralist Militia (Kenya),,0,42,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.20150071875674708,34.783122042348324,1,Government,International,"Looting/property destruction reported in Kisumu, Nyanza region.",0,2022-10-25T15:51:23.486983
KEN001141,KEN,KEN001141,1141,2022-06-17,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,Ethnic Militia (Kenya),,2,Pastoralist Militia (Kenya),,1,26,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.28729467687170773,39.6866137087012,1,Government,International,"Shelling/artillery/missile attack reported in Garissa, North Eastern region.",0,2022-06-17T15:51:23.486983
KEN001142,KEN,KEN001142,1142,2024-03-11,2024,1,Violence against civilians,Sexual violence,Police Forces of Kenya,,7,Police Forces of Kenya,,3,59,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.5898435490367286,39.951822742443426,1,Media,International,"Sexual violence reported in Mombasa, Coast region.",1,2024-03-11T15:51:23.486983
KEN001143,KEN,KEN001143,1143,2021-08-25,2021,1,Protests,Protest with intervention,Unidentified Armed Group (Kenya),,5,Political Militia (Kenya),,0,73,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,4.322895744751399,41.63848421749986,1,International Organization,Subnational,"Protest with intervention reported in Mandera, North Eastern region.",0,2021-08-25T15:51:23.486983
KEN001144,KEN,KEN001144,1144,2024-11-05,2024,1,Violence against civilians,Attack,Al Shabaab,,3,,,6,56,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.19992718610953836,35.02636255522924,1,Media,Subnational,"Attack reported in Kisumu, Nyanza region.",1,2024-11-05T15:51:23.486983
KEN001145,KEN,KEN001145,1145,2025-06-05,2025,1,Protests,Peaceful protest,Civilians (Kenya),,7,Ethnic Militia (Kenya),,0,55,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.294986290778489,39.78144120579934,1,International Organization,International,"Peaceful protest reported in Mombasa, Coast region.",0,2025-06-05T15:51:23.486983
KEN001146,KEN,KEN001146,1146,2024-01-23,2024,1,Riots,Mob violence,Political Militia (Kenya),,5,Pastoralist Militia (Kenya),,6,34,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.7214508281194142,34.77832225474349,1,Government,International,"Mob violence reported in Bungoma, Western region.",0,2024-01-23T15:51:23.486983
KEN001147,KEN,KEN001147,1147,2022-11-01,2022,1,Battles,Non-state actor overtakes territory,Rioters (Kenya),,6,,,3,16,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,4.132104436015529,41.94206155881636,1,Government,International,"Non-state actor overtakes territory reported in Mandera, North Eastern region.",1,2022-11-01T15:51:23.486983
KEN001148,KEN,KEN001148,1148,2025-08-10,2025,1,Strategic developments,Arrests,Protesters (Kenya),,2,Police Forces of Kenya,,6,72,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,2.9615328083823766,36.09519787928786,1,NGO,Subnational,"Arrests reported in Lodwar, Rift Valley region.",0,2025-08-10T15:51:23.486983
KEN001149,KEN,KEN001149,1149,2022-03-09,2022,1,Riots,Violent demonstration,Protesters (Kenya),,5,Rioters (Kenya),,0,30,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.2831295518994157,37.24341410539857,1,Media,International,"Violent demonstration reported in Nairobi, Nairobi region.",0,2022-03-09T15:51:23.486983
KEN001150,KEN,KEN001150,1150,2024-08-02,2024,1,Violence against civilians,Sexual violence,Pastoralist Militia (Kenya),,7,Civilians (Kenya),,1,66,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.371768837098131,39.233469992450324,1,Media,International,"Sexual violence reported in Mombasa, Coast region.",5,2024-08-02T15:51:23.486983
KEN001151,KEN,KEN001151,1151,2023-12-09,2023,1,Violence against civilians,Sexual violence,Civilians (Kenya),,1,Ethnic Militia (Kenya),,1,13,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.058989012861195664,35.09403314063358,1,International Organization,National,"Sexual violence reported in Kisumu, Nyanza region.",0,2023-12-09T15:51:23.486983
KEN001152,KEN,KEN001152,1152,2022-03-15,2022,1,Riots,Violent demonstration,Political Militia (Kenya),,6,Al Shabaab,,2,57,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.2350047336665764,35.886668462780506,1,International Organization,National,"Violent demonstration reported in Lodwar, Rift Valley region.",0,2022-03-15T15:51:23.486983
KEN001153,KEN,KEN001153,1153,2024-08-28,2024,1,Riots,Violent demonstration,Al Shabaab,,7,Civilians (Kenya),,7,46,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.0291820863341345,40.58305036047215,1,Government,International,"Violent demonstration reported in Lamu, Coast region.",0,2024-08-28T15:51:23.486983
KEN001154,KEN,KEN001154,1154,2025-07-15,2025,1,Protests,Excessive force against protesters,Police Forces of Kenya,,2,,,0,64,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.294454627008659,35.645938678518675,1,Government,National,"Excessive force against protesters reported in Lodwar, Rift Valley region.",0,2025-07-15T15:51:23.486983
KEN001155,KEN,KEN001155,1155,2022-01-25,2022,1,Explosions/Remote violence,Air/drone strike,Civilians (Kenya),,2,Military Forces of Kenya,,3,61,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,2.717966338456015,35.139361931952784,1,Media,Subnational,"Air/drone strike reported in Lodwar, Rift Valley region.",1,2022-01-25T15:51:23.486983
KEN001156,KEN,KEN001156,1156,2022-05-16,2022,1,Protests,Peaceful protest,Protesters (Kenya),,2,Ethnic Militia (Kenya),,2,76,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.026683162185257,36.51267092191594,1,Government,Subnational,"Peaceful protest reported in Kiambu, Central region.",0,2022-05-16T15:51:23.486983
KEN001157,KEN,KEN001157,1157,2023-05-01,2023,1,Battles,Non-state actor overtakes territory,Civilians (Kenya),,1,Police Forces of Kenya,,6,15,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.6389186779641052,37.156453304694665,1,NGO,International,"Non-state actor overtakes territory reported in Kiambu, Central region.",0,2023-05-01T15:51:23.486983
KEN001158,KEN,KEN001158,1158,2023-06-10,2023,1,Strategic developments,Looting/property destruction,Police Forces of Kenya,,4,,,6,43,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.84033300410493,42.22938038452427,1,Government,Subnational,"Looting/property destruction reported in Mandera, North Eastern region.",0,2023-06-10T15:51:23.486983
KEN001159,KEN,KEN001159,1159,2024-08-05,2024,1,Protests,Excessive force against protesters,Al Shabaab,,2,Rioters (Kenya),,5,58,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.4801210121031025,37.191900193697144,1,NGO,Subnational,"Excessive force against protesters reported in Kiambu, Central region.",0,2024-08-05T15:51:23.486983
KEN001160,KEN,KEN001160,1160,2023-05-09,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Ethnic Militia (Kenya),,5,Civilians (Kenya),,1,75,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.1698058213129514,34.96734237257255,1,International Organization,Subnational,"Shelling/artillery/missile attack reported in Bungoma, Western region.",2,2023-05-09T15:51:23.486983
KEN001161,KEN,KEN001161,1161,2021-03-11,2021,1,Protests,Peaceful protest,Military Forces of Kenya,,1,,,1,12,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.4634515157609815,37.877117857079206,1,Government,National,"Peaceful protest reported in Marsabit, Eastern region.",0,2021-03-11T15:51:23.486983
KEN001162,KEN,KEN001162,1162,2022-12-16,2022,1,Riots,Violent demonstration,Unidentified Armed Group (Kenya),,7,,,2,75,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.6226914169219739,39.6825458060772,1,NGO,National,"Violent demonstration reported in Garissa, North Eastern region.",0,2022-12-16T15:51:23.486983
