id,content,category,threat_level,event_type,location,region,country,latitude,longitude,fatalities,timestamp,source,content_length,word_count,has_fatalities,severity_score
KEN001399,"Mob violence reported in Bungoma, Western region.",civil_unrest,low,Riots,Bungoma,Western,Kenya,0.4984591063512168,34.172572970486996,0,2024-08-19,Media,49,7,0,0.25
KEN001400,"Peaceful protest reported in Nairobi, Nairobi region.",civil_unrest,low,Protests,Nairobi,Nairobi,Kenya,-1.1067241325093604,37.030158815559524,0,2025-07-26,International Organization,53,7,0,0.25
KEN001401,"Peaceful protest reported in Lodwar, Rift Valley region.",civil_unrest,low,Protests,Lodwar,Rift Valley,Kenya,2.8009806981515872,35.266586000820716,0,2025-08-30,NGO,56,8,0,0.25
KEN001402,"Looting/property destruction reported in Lodwar, Rift Valley region.",political,low,Strategic developments,Lodwar,Rift Valley,Kenya,3.5605256718178797,35.988868204381326,0,2023-11-14,Government,68,8,0,0.25
KEN001403,"Peaceful protest reported in Kiambu, Central region.",civil_unrest,low,Protests,Kiambu,Central,Kenya,-1.2272409276874998,36.51246321209391,0,2024-12-15,Media,52,7,0,0.25
KEN001404,"Non-state actor overtakes territory reported in Kabarnet, Rift Valley region.",armed_conflict,medium,Battles,Kabarnet,Rift Valley,Kenya,0.07644333538012305,36.22844471868731,3,2023-01-23,Government,77,10,1,0.5
KEN001405,"Government regains territory reported in Bungoma, Western region.",armed_conflict,medium,Battles,Bungoma,Western,Kenya,0.3892681196433685,34.0956876112163,0,2024-04-13,Government,65,8,0,0.5
KEN001406,"Mob violence reported in Nairobi, Nairobi region.",civil_unrest,low,Riots,Nairobi,Nairobi,Kenya,-0.9890267312255225,36.69881107386716,0,2025-02-16,NGO,49,7,0,0.25
KEN001407,"Mob violence reported in Mandera, North Eastern region.",civil_unrest,low,Riots,Mandera,North Eastern,Kenya,4.175375881207515,42.104248788756735,0,2025-07-27,Government,55,8,0,0.25
KEN001408,"Violent demonstration reported in Marsabit, Eastern region.",civil_unrest,low,Riots,Marsabit,Eastern,Kenya,2.762454131795238,37.63408946390615,0,2025-06-24,Media,59,7,0,0.25
KEN001409,"Excessive force against protesters reported in Wajir, North Eastern region.",civil_unrest,low,Protests,Wajir,North Eastern,Kenya,1.5099230262123888,40.13305008352031,0,2024-01-25,NGO,75,10,0,0.25
KEN001410,"Peaceful protest reported in Kisumu, Nyanza region.",civil_unrest,low,Protests,Kisumu,Nyanza,Kenya,-0.5603372042791,35.25074541409115,0,2021-07-27,Government,51,7,0,0.25
KEN001411,"Shelling/artillery/missile attack reported in Kabarnet, Rift Valley region.",terrorism,medium,Explosions/Remote violence,Kabarnet,Rift Valley,Kenya,0.6961914023816463,35.98532183552421,0,2023-10-27,Government,75,8,0,0.5
KEN001412,"Government regains territory reported in Kiambu, Central region.",armed_conflict,medium,Battles,Kiambu,Central,Kenya,-0.7503656134546618,36.386017005630165,0,2024-10-23,Government,64,8,0,0.5
KEN001413,"Armed clash reported in Kisumu, Nyanza region.",armed_conflict,medium,Battles,Kisumu,Nyanza,Kenya,0.11443158976541097,34.68767303221991,0,2023-08-23,NGO,46,7,0,0.5
KEN001414,"Abduction/forced disappearance reported in Wajir, North Eastern region.",violence,medium,Violence against civilians,Wajir,North Eastern,Kenya,1.758615136083225,40.25803188036326,0,2025-05-27,Media,71,8,0,0.5
KEN001415,"Suicide bomb reported in Nairobi, Nairobi region.",terrorism,medium,Explosions/Remote violence,Nairobi,Nairobi,Kenya,-0.8297881458361414,37.062272614591485,0,2022-03-27,Media,49,7,0,0.5
KEN001416,"Protest with intervention reported in Kisumu, Nyanza region.",civil_unrest,low,Protests,Kisumu,Nyanza,Kenya,-0.5946085838260858,34.83437058319112,0,2024-07-31,NGO,60,8,0,0.25
KEN001417,"Non-state actor overtakes territory reported in Mandera, North Eastern region.",armed_conflict,medium,Battles,Mandera,North Eastern,Kenya,3.6314690822174005,41.44808434126628,1,2023-02-21,NGO,78,10,1,0.5
KEN001418,"Violent demonstration reported in Kabarnet, Rift Valley region.",civil_unrest,medium,Riots,Kabarnet,Rift Valley,Kenya,0.9792155491986286,36.035119207940134,1,2024-09-21,Government,63,8,1,0.5
KEN001419,"Protest with intervention reported in Bungoma, Western region.",civil_unrest,low,Protests,Bungoma,Western,Kenya,0.3169691412428939,34.936299372942564,0,2024-01-18,Government,62,8,0,0.25
KEN001420,"Sexual violence reported in Mombasa, Coast region.",violence,medium,Violence against civilians,Mombasa,Coast,Kenya,-4.3934806382101375,39.730214654543026,3,2022-05-02,International Organization,50,7,1,0.5
KEN001421,"Protest with intervention reported in Kisumu, Nyanza region.",civil_unrest,low,Protests,Kisumu,Nyanza,Kenya,-0.07656808540049602,34.886439459906455,1,2022-07-02,Government,60,8,1,0.25
KEN001422,"Remote explosive/landmine/IED reported in Kisumu, Nyanza region.",terrorism,medium,Explosions/Remote violence,Kisumu,Nyanza,Kenya,0.3632395601267742,34.69723624341916,2,2022-08-11,NGO,64,7,1,0.5
KEN001423,"Mob violence reported in Mombasa, Coast region.",civil_unrest,low,Riots,Mombasa,Coast,Kenya,-3.6614145211284317,39.519592888844514,0,2024-10-05,Government,47,7,0,0.25
KEN001424,"Attack reported in Mandera, North Eastern region.",violence,medium,Violence against civilians,Mandera,North Eastern,Kenya,4.1933798069785375,42.203939358291045,1,2024-09-05,Government,49,7,1,0.5
KEN001425,"Remote explosive/landmine/IED reported in Bungoma, Western region.",terrorism,medium,Explosions/Remote violence,Bungoma,Western,Kenya,1.0433031631041545,34.55436949137266,0,2025-10-24,Media,66,7,0,0.5
KEN001426,"Abduction/forced disappearance reported in Kisumu, Nyanza region.",violence,medium,Violence against civilians,Kisumu,Nyanza,Kenya,-0.5557511827142384,34.42024153559161,1,2023-04-19,Government,65,7,1,0.5
KEN001427,"Sexual violence reported in Kabarnet, Rift Valley region.",violence,medium,Violence against civilians,Kabarnet,Rift Valley,Kenya,0.2259624925720749,36.07321691130812,0,2024-03-17,Media,57,8,0,0.5
KEN001428,"Protest with intervention reported in Mombasa, Coast region.",civil_unrest,low,Protests,Mombasa,Coast,Kenya,-4.384474869233573,39.82011260673295,0,2025-08-11,NGO,60,8,0,0.25
KEN001429,"Armed clash reported in Isiolo, Eastern region.",armed_conflict,medium,Battles,Isiolo,Eastern,Kenya,0.8198222780872781,37.49363057638713,4,2025-01-03,Government,47,7,1,0.5
KEN001430,"Sexual violence reported in Wajir, North Eastern region.",violence,medium,Violence against civilians,Wajir,North Eastern,Kenya,2.2134334338056436,39.71388137617896,1,2024-05-25,Media,56,8,1,0.5
KEN001431,"Peaceful protest reported in Isiolo, Eastern region.",civil_unrest,low,Protests,Isiolo,Eastern,Kenya,0.5030421218162031,37.40902013220021,0,2025-06-03,Government,52,7,0,0.25
KEN001432,"Peaceful protest reported in Mandera, North Eastern region.",civil_unrest,low,Protests,Mandera,North Eastern,Kenya,4.089939924418811,42.218426394415005,0,2023-01-03,Media,59,8,0,0.25
KEN001433,"Sexual violence reported in Garissa, North Eastern region.",violence,medium,Violence against civilians,Garissa,North Eastern,Kenya,-0.9185287205214675,39.931817881563525,0,2021-05-23,Media,58,8,0,0.5
KEN001434,"Violent demonstration reported in Isiolo, Eastern region.",civil_unrest,low,Riots,Isiolo,Eastern,Kenya,0.787522435685587,37.71013749329946,0,2021-06-16,NGO,57,7,0,0.25
KEN001435,"Protest with intervention reported in Kapenguria, Rift Valley region.",civil_unrest,low,Protests,Kapenguria,Rift Valley,Kenya,1.714298477605226,35.60708212062494,0,2021-05-05,Media,69,9,0,0.25
KEN001436,"Sexual violence reported in Kapenguria, Rift Valley region.",violence,medium,Violence against civilians,Kapenguria,Rift Valley,Kenya,1.0649234522779847,35.257433990880145,0,2025-08-30,Media,59,8,0,0.5
KEN001437,"Abduction/forced disappearance reported in Marsabit, Eastern region.",violence,medium,Violence against civilians,Marsabit,Eastern,Kenya,2.7738581344565327,37.63368517301619,1,2024-06-23,Media,68,7,1,0.5
KEN001438,"Abduction/forced disappearance reported in Kabarnet, Rift Valley region.",violence,medium,Violence against civilians,Kabarnet,Rift Valley,Kenya,0.5469852504728198,35.35190739023006,2,2023-08-15,Media,72,8,1,0.5
KEN001439,"Remote explosive/landmine/IED reported in Nairobi, Nairobi region.",terrorism,medium,Explosions/Remote violence,Nairobi,Nairobi,Kenya,-0.9334669382027788,36.63466674363256,0,2022-10-31,International Organization,66,7,0,0.5
KEN001440,"Armed clash reported in Kapenguria, Rift Valley region.",armed_conflict,medium,Battles,Kapenguria,Rift Valley,Kenya,1.0579440313536626,35.360735285896716,1,2021-08-02,Government,55,8,1,0.5
KEN001441,"Armed clash reported in Kisumu, Nyanza region.",armed_conflict,high,Battles,Kisumu,Nyanza,Kenya,0.22311514303034313,34.60808471703719,5,2025-11-30,NGO,46,7,1,0.75
KEN001442,"Attack reported in Isiolo, Eastern region.",violence,medium,Violence against civilians,Isiolo,Eastern,Kenya,0.147253185394699,37.87373261866689,2,2022-05-19,NGO,42,6,1,0.5
KEN001443,"Government regains territory reported in Kisumu, Nyanza region.",armed_conflict,medium,Battles,Kisumu,Nyanza,Kenya,0.13379436739870304,35.03213219540123,0,2023-08-01,Government,63,8,0,0.5
KEN001444,"Air/drone strike reported in Marsabit, Eastern region.",terrorism,medium,Explosions/Remote violence,Marsabit,Eastern,Kenya,2.214355376721736,37.829578437729225,4,2021-12-01,Media,54,7,1,0.5
KEN001445,"Mob violence reported in Isiolo, Eastern region.",civil_unrest,low,Riots,Isiolo,Eastern,Kenya,0.1686092191968933,37.587745937968165,0,2021-05-09,Government,48,7,0,0.25
KEN001446,"Attack reported in Kapenguria, Rift Valley region.",violence,medium,Violence against civilians,Kapenguria,Rift Valley,Kenya,1.6448879062589148,34.84643087198527,1,2022-08-25,Media,50,7,1,0.5
KEN001447,"Mob violence reported in Garissa, North Eastern region.",civil_unrest,low,Riots,Garissa,North Eastern,Kenya,-0.6089268589874522,39.4900285337714,0,2025-06-12,International Organization,55,8,0,0.25
KEN001448,"Attack reported in Lodwar, Rift Valley region.",violence,medium,Violence against civilians,Lodwar,Rift Valley,Kenya,2.979073518176669,35.113036400030644,0,2025-02-25,Government,46,7,0,0.5
KEN001449,"Non-state actor overtakes territory reported in Kisumu, Nyanza region.",armed_conflict,medium,Battles,Kisumu,Nyanza,Kenya,-0.2528729640240888,35.105182492814286,0,2022-04-24,NGO,70,9,0,0.5
KEN001450,"Mob violence reported in Lamu, Coast region.",civil_unrest,low,Riots,Lamu,Coast,Kenya,-2.35528743859889,40.82223263280146,0,2025-09-21,NGO,44,7,0,0.25
KEN001451,"Government regains territory reported in Mandera, North Eastern region.",armed_conflict,medium,Battles,Mandera,North Eastern,Kenya,3.9528330979358293,42.24015928738282,1,2023-05-19,NGO,71,9,1,0.5
KEN001452,"Violent demonstration reported in Marsabit, Eastern region.",civil_unrest,low,Riots,Marsabit,Eastern,Kenya,2.241554347953398,37.97237544441783,0,2024-07-26,Media,59,7,0,0.25
KEN001453,"Excessive force against protesters reported in Kapenguria, Rift Valley region.",civil_unrest,low,Protests,Kapenguria,Rift Valley,Kenya,1.1034701572242518,34.877979310299715,0,2025-09-12,Media,78,10,0,0.25
KEN001454,"Mob violence reported in Kabarnet, Rift Valley region.",civil_unrest,low,Riots,Kabarnet,Rift Valley,Kenya,0.7401753743972568,36.19279418091921,0,2023-11-10,Media,54,8,0,0.25
KEN001455,"Sexual violence reported in Mombasa, Coast region.",violence,medium,Violence against civilians,Mombasa,Coast,Kenya,-3.7375706338405346,39.42811647385772,1,2021-02-28,International Organization,50,7,1,0.5
KEN001456,"Abduction/forced disappearance reported in Kisumu, Nyanza region.",violence,medium,Violence against civilians,Kisumu,Nyanza,Kenya,0.09037737939690567,34.354888785972314,3,2022-03-10,NGO,65,7,1,0.5
KEN001457,"Violent demonstration reported in Bungoma, Western region.",civil_unrest,low,Riots,Bungoma,Western,Kenya,1.0520246673259215,34.73539642960156,0,2024-04-25,International Organization,58,7,0,0.25
KEN001458,"Sexual violence reported in Bungoma, Western region.",violence,medium,Violence against civilians,Bungoma,Western,Kenya,0.938262523781461,34.64186203841929,2,2024-08-22,Government,52,7,1,0.5
KEN001459,"Sexual violence reported in Nairobi, Nairobi region.",violence,medium,Violence against civilians,Nairobi,Nairobi,Kenya,-1.4580422148669807,36.741576767013875,0,2024-12-19,Government,52,7,0,0.5
KEN001460,"Mob violence reported in Isiolo, Eastern region.",civil_unrest,low,Riots,Isiolo,Eastern,Kenya,0.3659754066288622,38.06907684694172,0,2021-11-10,NGO,48,7,0,0.25
KEN001461,"Government regains territory reported in Kisumu, Nyanza region.",armed_conflict,medium,Battles,Kisumu,Nyanza,Kenya,0.2842360553553905,34.56374886548934,3,2021-04-20,NGO,63,8,1,0.5
KEN001462,"Mob violence reported in Lodwar, Rift Valley region.",civil_unrest,low,Riots,Lodwar,Rift Valley,Kenya,3.1719693935257713,35.672738932492685,0,2022-10-09,Government,52,8,0,0.25
KEN001463,"Attack reported in Marsabit, Eastern region.",violence,high,Violence against civilians,Marsabit,Eastern,Kenya,2.6643513211799545,38.035090829090294,6,2026-01-13,NGO,44,6,1,0.75
KEN001464,"Violent demonstration reported in Wajir, North Eastern region.",civil_unrest,low,Riots,Wajir,North Eastern,Kenya,2.082674689577095,40.13520714250189,0,2025-09-25,Government,62,8,0,0.25
KEN001465,"Abduction/forced disappearance reported in Garissa, North Eastern region.",violence,medium,Violence against civilians,Garissa,North Eastern,Kenya,-0.43692360739465796,40.13197454468231,1,2024-11-04,Government,73,8,1,0.5
KEN001466,"Change to group/activity reported in Kisumu, Nyanza region.",political,low,Strategic developments,Kisumu,Nyanza,Kenya,0.03754771203767955,34.795453320593786,0,2025-12-30,Government,59,8,0,0.25
KEN001467,"Change to group/activity reported in Kapenguria, Rift Valley region.",political,low,Strategic developments,Kapenguria,Rift Valley,Kenya,0.780838014302567,35.0074821119161,0,2024-01-25,Government,68,9,0,0.25
KEN001468,"Peaceful protest reported in Lodwar, Rift Valley region.",civil_unrest,low,Protests,Lodwar,Rift Valley,Kenya,2.6672507891732007,35.60196091894217,0,2025-07-15,Government,56,8,0,0.25
KEN001469,"Violent demonstration reported in Kabarnet, Rift Valley region.",civil_unrest,low,Riots,Kabarnet,Rift Valley,Kenya,0.8444230068217636,35.86849719316681,0,2023-09-11,NGO,63,8,0,0.25
KEN001470,"Violent demonstration reported in Mandera, North Eastern region.",civil_unrest,low,Riots,Mandera,North Eastern,Kenya,4.210734658707427,41.7699997590536,0,2025-06-22,Media,64,8,0,0.25
KEN001471,"Change to group/activity reported in Kisumu, Nyanza region.",political,low,Strategic developments,Kisumu,Nyanza,Kenya,-0.07898198003270777,34.60788530771364,0,2023-10-25,NGO,59,8,0,0.25
KEN001472,"Violent demonstration reported in Lodwar, Rift Valley region.",civil_unrest,low,Riots,Lodwar,Rift Valley,Kenya,3.0422181975477303,36.00031466756619,0,2025-05-30,NGO,61,8,0,0.25
KEN001473,"Abduction/forced disappearance reported in Kisumu, Nyanza region.",violence,medium,Violence against civilians,Kisumu,Nyanza,Kenya,-0.506224303303887,34.65731746579326,3,2023-04-19,NGO,65,7,1,0.5
KEN001474,"Violent demonstration reported in Nairobi, Nairobi region.",civil_unrest,low,Riots,Nairobi,Nairobi,Kenya,-1.1902070293025127,37.1782409345263,0,2024-05-23,NGO,58,7,0,0.25
KEN001475,"Protest with intervention reported in Lodwar, Rift Valley region.",civil_unrest,low,Protests,Lodwar,Rift Valley,Kenya,3.1843263811708304,35.10293349674606,0,2024-11-20,NGO,65,9,0,0.25
KEN001476,"Mob violence reported in Kisumu, Nyanza region.",civil_unrest,low,Riots,Kisumu,Nyanza,Kenya,0.11616021891438162,34.610246651603376,0,2024-12-13,Government,47,7,0,0.25
KEN001477,"Sexual violence reported in Nairobi, Nairobi region.",violence,medium,Violence against civilians,Nairobi,Nairobi,Kenya,-1.2348123391933659,37.301660957973866,4,2025-06-30,NGO,52,7,1,0.5
KEN001478,"Shelling/artillery/missile attack reported in Mombasa, Coast region.",terrorism,medium,Explosions/Remote violence,Mombasa,Coast,Kenya,-3.9665890921016205,39.294252608952405,0,2023-04-11,NGO,68,7,0,0.5
KEN001479,"Attack reported in Isiolo, Eastern region.",violence,medium,Violence against civilians,Isiolo,Eastern,Kenya,0.06182813743015547,37.557597371863885,1,2024-04-04,Government,42,6,1,0.5
KEN001480,"Excessive force against protesters reported in Kiambu, Central region.",civil_unrest,low,Protests,Kiambu,Central,Kenya,-1.0226068844128324,36.65949602777105,0,2025-02-24,International Organization,70,9,0,0.25
KEN001481,"Abduction/forced disappearance reported in Marsabit, Eastern region.",violence,medium,Violence against civilians,Marsabit,Eastern,Kenya,2.7497151001062856,37.67319336355942,0,2025-02-05,International Organization,68,7,0,0.5
KEN001482,"Abduction/forced disappearance reported in Lodwar, Rift Valley region.",violence,medium,Violence against civilians,Lodwar,Rift Valley,Kenya,2.8485006266965227,35.28040946361735,1,2025-12-29,International Organization,70,8,1,0.5
KEN001483,"Armed clash reported in Bungoma, Western region.",armed_conflict,medium,Battles,Bungoma,Western,Kenya,0.24647338341486946,34.86871875498532,0,2021-10-05,International Organization,48,7,0,0.5
KEN001484,"Violent demonstration reported in Wajir, North Eastern region.",civil_unrest,low,Riots,Wajir,North Eastern,Kenya,2.169220389797637,39.73441656867837,0,2021-11-04,Media,62,8,0,0.25
